episode,phase,step0_tool,reward,success,top_patterns
271,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|math.sqrt:0.100|builtins.float:0.100
272,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|math.sqrt:0.100|builtins.float:0.100
273,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.059|math.sqrt:0.059|math.sqrt:0.059
274,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|math.sqrt:0.059|math.sqrt:0.059
275,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.083|math.sqrt:0.058|math.sqrt:0.058
276,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.083|math.sqrt:0.058
277,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.087|builtins.float:0.074|math.sqrt:0.060
278,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|math.sqrt:0.087|builtins.float:0.074
279,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.083|builtins.float:0.079|builtins.float:0.071
280,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.090|builtins.float:0.075|builtins.float:0.072
281,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.096|builtins.float:0.080|math.sqrt:0.069
282,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|math.sqrt:0.096|builtins.float:0.080
283,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|math.sqrt:0.096
284,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|builtins.float:0.100
285,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|builtins.float:0.100
286,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|builtins.float:0.100
287,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|builtins.float:0.100
288,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|builtins.float:0.100
289,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.060|math.sqrt:0.060|math.sqrt:0.060
290,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.067|math.sqrt:0.067|math.sqrt:0.066
291,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|math.sqrt:0.067|math.sqrt:0.067
292,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|math.sqrt:0.067
293,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
294,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
295,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
296,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
297,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
298,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
299,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.056|math.sqrt:0.056|math.sqrt:0.055
300,Hierarchical Chaining,standard,-1.0,0,math.sqrt:0.062|math.sqrt:0.060|math.sqrt:0.057
301,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|math.sqrt:0.062|math.sqrt:0.060
302,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|math.sqrt:0.062
303,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.077|builtins.float:0.077|math.sqrt:0.055
304,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.077|builtins.float:0.077
305,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.084|builtins.float:0.071|builtins.float:0.069
306,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.079|builtins.float:0.074|builtins.float:0.068
307,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.079|builtins.float:0.074
308,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.079
309,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
310,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
311,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.071|builtins.float:0.071|builtins.float:0.070
312,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.079|builtins.float:0.074|builtins.float:0.072
313,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.079|builtins.float:0.074
314,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.091|builtins.float:0.079|builtins.float:0.071
315,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.091|builtins.float:0.079
316,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.091|builtins.float:0.078|math.sqrt:0.078
317,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.091|builtins.float:0.078
318,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.091
319,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
320,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.100|builtins.float:0.100
321,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.073|builtins.float:0.071|builtins.float:0.070
322,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.081|builtins.float:0.076|builtins.float:0.073
323,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.081|builtins.float:0.076
324,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.085|builtins.float:0.084|builtins.float:0.077
325,Hierarchical Chaining,standard,1.0,1,builtins.float:0.100|builtins.float:0.085|builtins.float:0.084
326,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.091|builtins.float:0.087|builtins.float:0.077
327,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.091|builtins.float:0.087
328,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|math.sqrt:0.100|builtins.float:0.091
329,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|math.sqrt:0.100|builtins.float:0.100
330,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|math.sqrt:0.100|builtins.float:0.100
331,Hierarchical Chaining,standard,-1.0,0,builtins.float:0.074|builtins.float:0.074|builtins.float:0.073
332,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.074|builtins.float:0.074
333,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|builtins.float:0.074
334,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|math.sqrt:0.100
335,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|math.sqrt:0.100
336,Hierarchical Chaining,standard,1.0,1,math.sqrt:0.100|builtins.float:0.100|math.sqrt:0.100
337,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.100|builtins.float:0.073|builtins.float:0.073
338,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.113|builtins.float:0.106|math.sqrt:0.102
339,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.113|builtins.float:0.106|math.sqrt:0.102
340,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.113|builtins.float:0.106|math.sqrt:0.102
341,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.113|builtins.float:0.106|math.sqrt:0.102
342,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.113|builtins.float:0.106|math.sqrt:0.102
343,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.113|builtins.float:0.106|math.sqrt:0.102
344,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.098|builtins.float:0.094|math.sqrt:0.089
345,Arithmetic Reasoning,standard,1.0,1,math.sqrt:0.100|builtins.float:0.098|builtins.float:0.094
346,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.100|builtins.float:0.098|math.sqrt:0.091
347,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.115|builtins.float:0.103|math.sqrt:0.096
348,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.115|builtins.float:0.103|sympy.sympify:0.100
349,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.105|sympy.sympify:0.101|builtins.float:0.100
350,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.105|sympy.sympify:0.101|builtins.float:0.100
351,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.105|sympy.sympify:0.101|builtins.float:0.100
352,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.105|sympy.sympify:0.101|builtins.float:0.100
353,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.100|math.sqrt:0.077|math.sqrt:0.077
354,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.100|builtins.float:0.096|math.sqrt:0.074
355,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.129|math.sqrt:0.099|math.sqrt:0.098
356,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.129|sympy.sympify:0.100|math.sqrt:0.099
357,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.124|math.sqrt:0.110|math.sqrt:0.099
358,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.126|math.sqrt:0.111|builtins.float:0.100
359,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.132|math.sqrt:0.103|math.sqrt:0.096
360,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.136|math.sqrt:0.101|math.sqrt:0.098
361,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.135|math.sqrt:0.105|sympy.sympify:0.086
362,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.135|math.sqrt:0.105|sympy.sympify:0.100
363,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.121|sympy.sympify:0.101|builtins.float:0.100
364,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.121|sympy.sympify:0.101|builtins.float:0.100
365,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.100|builtins.float:0.098|sympy.sympify:0.091
366,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.100|builtins.float:0.098|builtins.float:0.089
367,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.100|sympy.sympify:0.100|builtins.float:0.098
368,Arithmetic Reasoning,standard,-1.0,0,builtins.float:0.142|sympy.sympify:0.119|builtins.float:0.113
369,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.142|sympy.sympify:0.119|builtins.float:0.113
370,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.132|sympy.sympify:0.111|builtins.float:0.104
371,Arithmetic Reasoning,standard,1.0,1,builtins.float:0.120|sympy.sympify:0.103|sympy.sympify:0.100
372,Pattern Extraction,standard,-1.0,0,sympy.sympify:0.147|sympy.sympify:0.135|sympy.sympify:0.114
373,Pattern Extraction,standard,1.0,1,sympy.sympify:0.147|sympy.sympify:0.135|sympy.sympify:0.114
374,Pattern Extraction,standard,1.0,1,sympy.sympify:0.147|sympy.sympify:0.135|sympy.sympify:0.114
375,Pattern Extraction,standard,1.0,1,sympy.sympify:0.147|sympy.sympify:0.135|sympy.sympify:0.114
376,Pattern Extraction,standard,-1.0,0,sympy.sympify:0.160|sympy.sympify:0.121|sympy.sympify:0.104
377,Pattern Extraction,standard,-1.0,0,sympy.sympify:0.193|sympy.sympify:0.128|sympy.sympify:0.112
378,Pattern Extraction,standard,-1.0,0,sympy.sympify:0.213|sympy.sympify:0.130|sympy.sympify:0.118
379,Pattern Extraction,standard,-1.0,0,sympy.sympify:0.222|sympy.sympify:0.134|sympy.sympify:0.118
380,Pattern Extraction,standard,1.0,1,sympy.sympify:0.222|sympy.sympify:0.134|sympy.sympify:0.118
381,Pattern Extraction,standard,1.0,1,sympy.sympify:0.222|sympy.sympify:0.134|sympy.sympify:0.118
382,Pattern Extraction,standard,-1.0,0,sympy.sympify:0.168|sympy.sympify:0.121|sympy.sympify:0.095
383,Pattern Extraction,standard,1.0,1,sympy.sympify:0.168|sympy.sympify:0.121|re.findall:0.100
384,Pattern Extraction,standard,-1.0,0,sympy.sympify:0.128|sympy.sympify:0.114|re.findall:0.086
385,Pattern Extraction,standard,-1.0,0,sympy.sympify:0.113|sympy.sympify:0.106|re.findall:0.099
386,Pattern Extraction,standard,1.0,1,sympy.sympify:0.113|sympy.sympify:0.106|re.findall:0.100
387,Pattern Extraction,standard,1.0,1,sympy.sympify:0.113|sympy.sympify:0.106|re.findall:0.100
388,Pattern Extraction,standard,1.0,1,sympy.sympify:0.113|sympy.sympify:0.106|re.findall:0.100
389,Pattern Extraction,standard,1.0,1,sympy.sympify:0.113|sympy.sympify:0.106|re.findall:0.100
390,Pattern Extraction,standard,-1.0,0,re.findall:0.081|re.findall:0.077|re.findall:0.077
391,Pattern Extraction,standard,-1.0,0,re.findall:0.093|re.findall:0.092|re.findall:0.090
392,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.093|re.findall:0.092
393,Pattern Extraction,standard,-1.0,0,re.findall:0.105|re.findall:0.099|re.findall:0.092
394,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.099
395,Pattern Extraction,standard,-1.0,0,re.findall:0.114|re.findall:0.107|re.findall:0.093
396,Pattern Extraction,standard,1.0,1,re.findall:0.114|re.findall:0.107|re.findall:0.100
397,Pattern Extraction,standard,1.0,1,re.findall:0.114|re.findall:0.107|re.findall:0.100
398,Pattern Extraction,standard,-1.0,0,re.findall:0.108|re.findall:0.101|re.findall:0.085
399,Pattern Extraction,standard,1.0,1,re.findall:0.108|re.findall:0.101|re.findall:0.100
400,Pattern Extraction,standard,-1.0,0,re.findall:0.111|re.findall:0.097|re.findall:0.092
401,Pattern Extraction,standard,-1.0,0,re.findall:0.121|re.findall:0.102|re.findall:0.099
402,Pattern Extraction,standard,-1.0,0,re.findall:0.132|re.findall:0.119|re.findall:0.101
403,Pattern Extraction,standard,-1.0,0,re.findall:0.144|re.findall:0.139|re.findall:0.101
404,Pattern Extraction,standard,-1.0,0,re.findall:0.179|re.findall:0.137|re.findall:0.113
405,Pattern Extraction,standard,1.0,1,re.findall:0.179|re.findall:0.137|re.findall:0.113
406,Pattern Extraction,standard,1.0,1,re.findall:0.179|re.findall:0.137|re.findall:0.113
407,Pattern Extraction,standard,-1.0,0,re.findall:0.180|re.findall:0.108|re.findall:0.106
408,Pattern Extraction,standard,1.0,1,re.findall:0.180|re.findall:0.108|re.findall:0.106
409,Pattern Extraction,standard,1.0,1,re.findall:0.180|re.findall:0.108|re.findall:0.106
410,Pattern Extraction,standard,1.0,1,re.findall:0.180|re.findall:0.108|re.findall:0.106
411,Pattern Extraction,standard,-1.0,0,re.findall:0.163|re.findall:0.083|re.findall:0.081
412,Pattern Extraction,standard,1.0,1,re.findall:0.163|re.findall:0.100|re.findall:0.083
413,Pattern Extraction,standard,-1.0,0,re.findall:0.161|re.findall:0.093|re.findall:0.081
414,Pattern Extraction,standard,-1.0,0,re.findall:0.165|re.findall:0.095|re.findall:0.094
415,Pattern Extraction,standard,1.0,1,re.findall:0.165|re.findall:0.100|re.findall:0.095
416,Pattern Extraction,standard,-1.0,0,re.findall:0.142|re.findall:0.101|re.findall:0.099
417,Pattern Extraction,standard,-1.0,0,re.findall:0.129|re.findall:0.116|re.findall:0.116
418,Pattern Extraction,standard,-1.0,0,re.findall:0.135|re.findall:0.132|re.findall:0.116
419,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.132|re.findall:0.116
420,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.132|re.findall:0.116
421,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.132|re.findall:0.116
422,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.132|re.findall:0.116
423,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.132|re.findall:0.116
424,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.132|re.findall:0.116
425,Pattern Extraction,standard,-1.0,0,re.findall:0.097|re.findall:0.091|re.findall:0.076
426,Pattern Extraction,standard,-1.0,0,re.findall:0.104|re.findall:0.093|re.findall:0.076
427,Pattern Extraction,standard,1.0,1,re.findall:0.104|re.findall:0.100|re.findall:0.093
428,Pattern Extraction,standard,-1.0,0,re.findall:0.101|re.findall:0.093|re.findall:0.082
429,Pattern Extraction,standard,-1.0,0,re.findall:0.106|re.findall:0.101|re.findall:0.096
430,Pattern Extraction,standard,-1.0,0,re.findall:0.118|re.findall:0.111|re.findall:0.097
431,Pattern Extraction,standard,1.0,1,re.findall:0.118|re.findall:0.111|re.findall:0.100
432,Pattern Extraction,standard,1.0,1,re.findall:0.118|re.findall:0.111|re.findall:0.100
433,Pattern Extraction,standard,1.0,1,re.findall:0.118|re.findall:0.111|re.findall:0.100
434,Pattern Extraction,standard,1.0,1,re.findall:0.118|re.findall:0.111|re.findall:0.100
435,Pattern Extraction,standard,-1.0,0,re.findall:0.092|re.findall:0.090|re.findall:0.074
436,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.092|re.findall:0.090
437,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.092
438,Pattern Extraction,standard,-1.0,0,re.findall:0.084|re.findall:0.083|re.findall:0.078
439,Pattern Extraction,standard,-1.0,0,re.findall:0.091|re.findall:0.090|re.findall:0.079
440,Pattern Extraction,standard,-1.0,0,re.findall:0.104|re.findall:0.096|re.findall:0.090
441,Pattern Extraction,standard,-1.0,0,re.findall:0.119|re.findall:0.100|re.findall:0.100
442,Pattern Extraction,standard,1.0,1,re.findall:0.119|re.findall:0.100|re.findall:0.100
443,Pattern Extraction,standard,1.0,1,re.findall:0.119|re.findall:0.100|re.findall:0.100
444,Pattern Extraction,standard,1.0,1,re.findall:0.119|re.findall:0.100|re.findall:0.100
445,Pattern Extraction,standard,1.0,1,re.findall:0.119|re.findall:0.100|re.findall:0.100
446,Pattern Extraction,standard,-1.0,0,re.findall:0.095|re.findall:0.080|re.findall:0.073
447,Pattern Extraction,standard,-1.0,0,re.findall:0.106|re.findall:0.085|re.findall:0.083
448,Pattern Extraction,standard,1.0,1,re.findall:0.106|re.findall:0.100|re.findall:0.085
449,Pattern Extraction,standard,1.0,1,re.findall:0.106|re.findall:0.100|re.findall:0.100
450,Pattern Extraction,standard,-1.0,0,re.findall:0.098|re.findall:0.085|re.findall:0.083
451,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.098|re.findall:0.085
452,Pattern Extraction,standard,-1.0,0,re.findall:0.097|re.findall:0.092|re.findall:0.088
453,Pattern Extraction,standard,-1.0,0,re.findall:0.102|re.findall:0.101|re.findall:0.100
454,Pattern Extraction,standard,1.0,1,re.findall:0.102|re.findall:0.101|re.findall:0.100
455,Pattern Extraction,standard,1.0,1,re.findall:0.102|re.findall:0.101|re.findall:0.100
456,Pattern Extraction,standard,1.0,1,re.findall:0.102|re.findall:0.101|re.findall:0.100
457,Pattern Extraction,standard,1.0,1,re.findall:0.102|re.findall:0.101|re.findall:0.100
458,Pattern Extraction,standard,-1.0,0,re.findall:0.083|re.findall:0.079|re.findall:0.073
459,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.083|re.findall:0.079
460,Pattern Extraction,standard,-1.0,0,re.findall:0.090|re.findall:0.086|re.findall:0.075
461,Pattern Extraction,standard,-1.0,0,re.findall:0.098|re.findall:0.096|re.findall:0.084
462,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.098|re.findall:0.096
463,Pattern Extraction,standard,-1.0,0,re.findall:0.098|re.findall:0.092|re.findall:0.091
464,Pattern Extraction,standard,-1.0,0,re.findall:0.105|re.findall:0.104|re.findall:0.100
465,Pattern Extraction,standard,-1.0,0,re.findall:0.118|re.findall:0.113|re.findall:0.112
466,Pattern Extraction,standard,1.0,1,re.findall:0.118|re.findall:0.113|re.findall:0.112
467,Pattern Extraction,standard,-1.0,0,re.findall:0.117|re.findall:0.113|re.findall:0.111
468,Pattern Extraction,standard,-1.0,0,re.findall:0.129|re.findall:0.118|re.findall:0.118
469,Pattern Extraction,standard,1.0,1,re.findall:0.129|re.findall:0.118|re.findall:0.118
